business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
e9nN4XxjdHj4qtKCOPq_vg,2011-10-21,3rPt0LxF7rgmEUrznoH22w,5,Wonderful Vietnamese sandwich shoppe. Their baguettes are great hot out of the oven with butter or in one of their many sandwich choices. They have a modest selection of baked goods along with some of the best egg rolls around. Bring cash or your ATM card as no credit cards are accepted but they have an ATM on premises.,review,C1rHp3dmepNea7XiouwB6Q,1,1,0,11
vvA3fbps4F9nGlAEYKk_sA,2012-05-04,S9OVpXat8k5YwWCn6FAgXg,1,Disgusting!  Had a Groupon so my daughter and I tried it out.  Very outdated and gaudy 80's style interior made me feel like I was in an episode of Sopranos.  The food itself was pretty bad.  We ordered pretty simple dishes but they just had no flavor at all!  After trying it out I'm positive all the good reviews on here are employees or owners creating them.,review,8AMn6644NmBf96xGO3w6OA,0,1,0,11
zp713qNhx8d9KCJJnrw1xA,2010-02-01,Bmt1QRDT0GfyXkhOvj_BfQ,5,"Fred M. pretty much said what I would say, so I won't beat a dead horse.  I'll add, though, that they offer a wide variety of deep-fried quesadillas.  

Did you catch that?

DEEP FRIED QUESADILLAS!",review,aqqbh1NZoFk48kp0eqSLdg,3,2,1,11
NNGJQF3WeIHzGzweCpZ-VA,2011-04-23,jNewOjPp56NMDrKlajrgFQ,1,"Yikes, reading other reviews I realize my bad experience wasn't unique. As a server I make a very laid back customer. I like pretty much everything I eat and don't require a lot of attention from the waiter. 

La Piccola Cucina would benefit from just one extra person in the front of the house. Our guy, though adorable and friendly, was too busy to refill our drinks and to remember to bring our appetizer (though charged us for it). The ahi tuna (highly recommended over the other fish options he said) was so overcooked it was the color and consistency of chicken. Like other reviewers mentioned, he was frantic and made that clear to every customer. At one point I even saw him in the kitchen cooking - they need another person! 

I left super stressed out from the experience, which is very, very unusual for me. You can either have bad service or bad food, but not both.",review,5je-Jg8tq5BWxJtDBmTK2Q,0,6,1,11
Hgbxen9iKGL4AH6kKgC8YQ,2012-12-29,CxVOhu043DTW4zPTsQnJPA,5,"So very Portlandia in its hipsterness and decor. Premium coffee roasted in-house, in the middle of the desert, no less! Who would have thunk it.

Baristas were profesh and friendly. They even warmed up our pastries upon request. Perfectly foamed milk and fruity noted espresso. I hope this place has a long life in Scottsdale, where great coffee is few and far between.",review,cwm_3br1CTH8IO8ZwWzFLg,0,0,0,11
YEQkTCmphjr6XKPh4m93AQ,2008-06-20,L1SNUf6VQgG2rolLLvVgxw,5,"As mentioned earlier, the best thing about this place is the super cheap, but super delicious lunch bentos.  You get a main dish, rice, salad, and an orange for under $4. If that's not enough, you can get double meat for a buck or two more.  I highly recommend the ginger pork or the katsu.  My friend I normally go with is a big fan of the white fish (fried or grilled).  The sushi here isn't bad.  It's nothing super special, but I don't come here for the sushi so it's not a big knock against the place.

As they would say on ebay: A+++ Great Seller! Would eat here again!!!",review,jdoGEEy5s-5L1O_lNzEi2g,0,2,0,11
aBjgE5pLhtz4RGGR-IWpGA,2012-08-13,LAXS5fIoyHBmRe-gJxUcQA,3,"Too bad about Mandalay Noodle World. Maybe if they had stressed better service and played up the Burmese aspect they would have had better luck. Who knows?

Betito's moved in, and they're okay. The wife and I stopped in yesterday. I had a carne asada torta and a taco and both were about average. Their hot salsa took it up a notch though. My wife had something with diablo in the name (sorry, I'll have to look at the menu when I get home) and loved it. They do the usual menudo on weekends and the whole place is more or less along the lines of a Filiberto's--not that there's anything wrong with that. The whole bill was less that $20, so prices are good. 

Clean enough place, cheap, food is okay, and service is adequate. I would not go out of my way to get there, but if it is in your neighborhood it is worth a try. I'll probably stop here from time to time.",review,1wMGLaMIH7CcmJ2htS1rmw,1,1,0,11
sjCRI-lCh4KLO_RYQdlEeQ,2011-03-28,-qSWOLcNWhl0aLy-nadlKg,4,"Went there for a second time on Sunday.  The first time I came, I was underwhelmed.  I think the problem was that I went with only one other and this time I came with 5 others.  It was a beautiful Sunday afternoon and over pitchers of Sangria ($20.00 specials on Sunday) and copious amounts of food I rediscovered the restorative quality of good food and great friends.  Had serrano ham and manchego with quince paste, pollo colonial (my favorite), lamb with mustard and mint, pan con tomate, quail with lentils and chicken drumettes.  With the exception of the drumettes (which tasted like overly fancy buffalo wings), the rest of the food was exceptional.  Small portions, yes.  A smidge pricey yet, but the communal feeling of being with your good friends in the open air sharing vino and small plates is priceless.",review,vhxFLqRok6r-D_aQz0s-JQ,0,0,0,11
qecLHHzAwgkkeA1bG81vmw,2011-01-18,kPS5PRqkwDpJx_bpDx9lCg,3,"Service was good, however my fettucine alfredo with meatballs was just OK. I would pass on this menu item the next and try something different.",review,8q2pilNlC3_mTfyDzp0TiA,0,0,0,11
LeBQ8Wc3BK_i_jPSbFpZHA,2011-06-10,1sn0-eY_d1Dhr6Q2uoFCgg,4,Had the enchiladas - cheese and shredded beef - and some mini chimichangas which were both good. Salsa is fresh and tasty. Friendly service. Will be back next time I'm in Florence!,review,RCmBxcE6ld-ANzEAS6yeUA,0,0,0,11
FeI75xIG8PF_XZ6P80gLBQ,2012-06-04,eeJ10gamdNebtq028i0BvA,3,"I want to like Turf, but the food is just okay.  I've only been here twice, but it was not mind-blowing.

I'm not fond of the shepherd's pie here.  It is the most bland version I have had... even in this town.  

The wings, however, are pretty good.  I've eaten wings here with a couple Harps and have had a decent time.

Surprisingly good is their seared ahi tuna.  It is pretty weird to think an Irish pub would do this well, but they do.  A friend ordered it and after shaking my head and saying there's no way it could be good, I tried a bite and I had to eat crow.  

Turf is typically a stop on the pub crawl, so I will definitely be back again for boozing.",review,64YY0h0ZAR2nbzxbx0IwJg,2,1,0,11
iDYzGVIF1TDWdjHNgNjCVw,2012-05-06,5vzkZR2B3TWcyrNkofEbEQ,4,"This is my first dinner stop anytime I'm in Scottsdale, and always makes me look good when I recommend it.

This time, the standouts were the ceviche, the crab queso, the lamb adobo, and the  Cadillac marg.  Tablemates had other dishes they raved about.

Noteworthy notes:

I've not yet sat on the patio, but I can't explain why.  It looks awesome.

The margaritas are sufficiently stiff.  They're not my preferred carburetor cleaning strength, but neither are they simply jazzed-up lemonade or those super-acidic-1.0 pH version you get some places.

The service was a little lax this time, less attentive than before, and that's the only reason I'm not giving LS a 5 this time.

If you're after Mexican when in Scottsdale, this is the first place to point your ride.",review,fSL20coJsOi_69A3u2OKcA,0,2,0,11
Y-9dJvw-J2d9QKfuL7mKgA,2010-03-28,c15oWoC-EERMpE7iCmAcwQ,5,"Went here today Sunday about 8:50 and it was crowded but not to bad, about 1/2 hour wait. Im warning you now, dont ask how much longer after you put your name in if they told you how long when you checked in. 

About 10am is when it really got packed, just about when we got done. I ordered the chicken and waffles and i really liked it. I asked for some butter for my waffle because it didnt come with any and it made the dish perfect for me. The chicken had great flavor and when you take a bite with the waffle and butter and the syrup, heaven. I tried some bites without the butter and it wasnt even close to be the same for me. 
My grandma got some omellete and she gave me some because she knew she wouldnt finish it and i would order that also. The omelletes are pretty good size but my wifes dish, my sons and mine where not that much food especially for $9. We are use to getting enough food for 2 when you eat at breakfast places and slighty cheaper. Not complaining because it was good but be ready. 
There was 2 guys sitting next to use and trying to eat there 30 minute food challange. big ass egg plate with bacon and hash browns, they both only made thru about halfway.  I would definilty go back and get the same stuff. I also got a lemonade with mint and it was just right. My son really didnt like his reese's pancakes.
Id like to go back and try some of this stuff ham steak w/ gravy, chicken fried steak w/ hashbrowns, bannana pecan caramel french toast",review,3w-JiPus8k-BR5PQ7egDvQ,0,1,0,11
