business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
h53YuCiIDfEFSJCQpk8v1g,2010-01-11,cGnKNX3I9rthE0-TH24-qA,5,"They have a limited time thing going on right now with BBQ chicken pizza (not sure how long it's going to last) but let me just say it was amazing.  Probably THE best BBQ Chicken pizza I have ever had.  I have tried other things too, like the tomato basil soup, and many of their sandwiches ... very good, very fresh - every time.  

The 5 stars is for the pizza, but if I were to rate Jason's Deli over all they would get about a 4.",review,UPtysDF6cUDUxq2KY-6Dcg,1,2,0,12
rxQ2PIjhAx6dgAqUalf99Q,2012-09-09,-v-shjbxoj7hpU62yn6vag,5,"Never having dealt with a Discount Tire in Phoenix before (only in Texas, and their service has been great all the time), I came in not knowing what kind of service to expect. I was pleasantly surprised! The store had a good amount of parking, and the store front was clean, open and had adequate seating around the perimeters. There were already 5-6 people sitting and waiting for their cars to be finished, and 2 people waiting infront of me to see a representative. All the guys working there were busy helping someone, yet were saying hello to us and reassuring they'd get to us very soon. I didn't wait an unneccesary amount of time and then was helped by Wally. He inspected my tires, recommended a plan of action gave me options, and we headed back into the store. After I made my decision to replace 2 of the tires, he checked their stock, and unfortunately they didn't have them there. BUT he called another store and had them picked up for the next morning, so I could just come back the next day to this same store and get those bad boys installed. Great! The prices were not as heafty (relief), and although there were a good amount of people the next day waiting for their cars to also be serviced, it took exactly the amount of time they'd told me (45 min). They apologized for the wait, but no need for that! The guy who helped me on the 2nd day (I'm sorry I forgot his name) was also very professional and great. I recommend this store and will be bringing my car here in the future most definitely. Thanks, guys!

TIP: If you know you need to bring your car in, you can make an appointment with them online. They take walk-ins, but I believe it helps them manage their customers easier, and that in turn benefits you.",review,HLbhD2OyiMCUDRR4c1iXaw,0,0,0,12
pWPzxPPXN4IqI7RUU_8KKw,2007-10-29,V4hBluqV-xbgzk7Y6y9kzw,4,"I have no idea whether there is a Japanese community in this part of town, but New Tokyo would suit one well.  It's rather small, but they have a wide selection of Japanese, snacks, beverages (including my new fave beer, Asahi Black), refrigerated items, staples, etc.  

This is not an Asian market, it's specifically Japanese, so don't expect more than a few crossover items like kimchi.  That being said, sometimes it's good to specialize.  It lets them carry more variety of Japanese products.

The cashier was very friendly when I finally stopped loading my basket long enough to check out.  Like the first reviewer, I loaded up with snacks for the hotel room...along with a six-pack of Asahi Black, of course.  Oh, one more important factor...the prices were quite reasonable, in line with most ethnic market imports...maybe even a bit cheaper than usual.",review,ynGxw3zZqAjahVou563zXQ,1,2,0,12
3HciJAVduCRoPDdzgh7cAA,2008-04-25,WONOXuKoiT2hkKITvTfC0g,4,"This is your typical Buffalo Exchange. I've been to others in San Francisco and San Diego, and they're all pretty much the same. Yes, they're super picky brand name whores about what they buy from you, but it means that there are some really great items for a much smaller price tag. I've gotten dresses that people always compliment and things that I've bought on impluse because I thought it was a great buy, and wore once. 

The building this one is located in leaves a lot to be desired, but  there are good buys inside. I walked away with a great pair of skinny jeans, a cute top, and a super comfy dress for under $50 =).",review,IE_nJq65Qpso5fN4tG9zjQ,0,1,0,12
yb17xHvhDJthJGS10uhFeQ,2009-01-21,ZbSLbPWeDfSL1HxyiSRqEg,4,This is a little hockey dive-bar located in the Arcadia area.  TV screens hang above the bar & as you look behind the bar you can see the hockey rink and players.  Enternaining as the other review said.  I had Dunkel Hefeweisen and my girlfriend had a Corona.  Good times as a group of kids played Rock Band and sang off-key Nirvana covers.  I like this little hidden place.  Just be prepared - it's your average little bar for the average Joe guy.,review,7izaZThzAWk2UjrDTL849w,2,3,1,12
StiQ_lcCY8sX4JI-J6Mufg,2009-11-06,i2WTOTbT1lqu0byxcnY-GA,5,"'twas the night before booyah
and all the through the city
people were piecing 
some pretty shitty
costumes together
at savers, good will
george w bush
clintons, bill and hill
jay-z & beyonce
biden and obama
even saw kanye
oprah, super mamma
yep, octomom
brad pitt & jolie
and men as madonna
and lynn sue cooney 
i went to Easley's
to see what they had
of course, it was madness
every kid, mom and dad
crammed into the isles
pulling on wigs
vampire masks
and noises of pigs
all being assisted 
by the yellow tee'd staff
so very helpful
no panic, just laughs
""yes we have liberace
in fact, we have two
try both of them on
i'll grab 'em for you""
they found me a boa
a wig and make up
took just fifteen minutes
case opened and shut
and all around me
this repeated itself
the people rolled in
pleased people rolled out
into the darkness
parties around town
wonder how many
were out gettin' down
in get ups from Easley's
i'm guessing a ton
so check out Bert Easley's
make up, magic, fun
bright yellow building
south side of mcdowell
since nineteen sixty four
makin' halloween, howl",review,QKW7sYPWPSsIcWqSiDzChQ,6,6,6,12
08Z_Zzp8PyEmWWpYurIO-Q,2012-03-07,skfhecYPk8vURCcrfTWtUg,4,"Excellent service and food.

Very clean.

Friendly folks.

Beautiful patio",review,dCrd49_lbC3YAgTOZZwYmg,0,0,0,12
uL_kqSm8ZqJ_3U88uwA8tw,2012-07-30,CVFQy_w2RKrMA7TtPM0EQA,5,"This place is fantastic!

We went in on Sunday the 29th of July around 5:00pm. The guy behind the counter told us to enjoy ourselves, take our time, ask if we had any questions. We wandered around for a bit, I found a bottle of Argyle bubbly that I wanted, and then began to stare with lust in my eyes at the selection of Absinthe. 

Girlfriend wandered over to ask the guy to recommend a white that wasn't a Chard as we both really don't like buttery oak anything. He took a few cues from her, and found a great bottle of white which we drank with great glee last night. 

This was a test for the guy behind the counter. She didn't set a price limit, just said ""show me your favorite."" He could have done what many others have in the past and shown us a $50 bottle, but instead he showed us a kick ass bottle at the $14 price point. This is the mark of a good wine seller. Find you what you want without bending you over on the price. Yes, sometimes I want to spend $400 a bottle, but not all that often. I'd rather get my drink on at the price he found, and he turned us onto a white we both REALLY liked, which is super rare as we have very different tastes.

We'll absolutely be going back to buy more fermented grape from this place!

Prices are on par with Total Wine, but what you're really paying for is the help of someone who knows what they sell and likes their job. Great job Sportsman's, see you next Sunday for afternoon drinking!",review,W7zmm1uzlyUkEqpSG7PlBw,1,1,0,12
vA8T8QXh78iSXhxShLNgQA,2010-07-21,DWq3femFL-muAUB6lMBQDA,2,"So, I went because of all the hype. Immediately, realized how overrated it was. The ambiance is like a Chilis but trying to be mexican.",review,zFfXgANzhIcD-JkdBygcZQ,0,1,0,12
ke3RFq3mHEAoJE_kkRNhiQ,2012-07-21,W2E-KyisRMC5fuih1AjTlA,4,"I found this place when we needed a place to meet for a business lunch.  I had the smoked BBQ chicken which was good but that seems to be all I get when I go.  I've tried some of the other dishes but haven't really liked them.  My wife loves the fried pickles which I'm not a fan of.  The portions are huge but there does not seem to be anything special I can remember besides really large portions.  I suppose the biscuits topped with sugar smothered in honey butter are good but I also want to live to be at least 50 and they are not worth dying for.  As unimpressed as I am with the food, the service is very good.  I've been there a few times now and have always been pleased with they way they treat us.  Everything from the speed and attentiveness has been good.",review,lAngRi4lwBIHmjCBVLd-8Q,0,2,0,12
yPJFfglhMHAKciUpjTmgBg,2011-12-27,TkTbb-JkRsdtD5wplSGEtw,1,"I had not been to an Oregano's in like 10 years. They seems to be popping up all over here in AZ now so my buddy was in from out of town and he wanted to try, so why not.

I'll tell you ""Why NOT""... we has two thin crust pizzas... and I even hate to call them that. More like... crackers with melted cheese and some toppings.

That was some of the worst excuse for pizza I've ever had. Most of the fast-food delivery pizza I've had beats it -- and I do not like, at all, delivery pizza.

Maybe the pan pizza is better than the thin crust... god it could not be worse!

It only deserves one star for the good service... other than that is the another sub-par overpriced ""gourmet"" pizza joint.

If you want expensive, and good, pizza there are many good alternatives... Pizzeria Bianco, Grimaldi's, etc.",review,KucBnMrhalzxnD9AWrxwYQ,2,4,0,12
PuHucejs4LG3hSXnrwi9-g,2010-01-17,qSqL5Ct8i0_2s8L29nYhuQ,2,"The actual restaurant is fine, the service is friendly and good.

I am not going to go in to the food other than to say, no.

Oh well $340 bucks and all I can muster is a no.",review,GubdNFoDAsiwE6bWIr97cQ,2,5,2,12
xWlCgISVtozxCztPA4nGaQ,2010-05-21,AUCwvenvFqnWcv04yYrL1Q,2,"On a early Saturday evening, the band was playing the crowd was just starting to meander in.  Going further inside in an attempt to avoid the high volume of the band whose audio was piped in throughout the restaurant (I failed) I realized shortly that I must of been missed siting in the middle of the dinning are as the wait staff moved smartly from the kitchen to the front delivering the drinks and food to the patrons. I ask a member of the staff was I sitting in the wrong area and soon service was rendered.  

Food, nothing special but it is more of a bar than a restaurant.  Although the atmosphere was unique, I do have a question why cameras were in the mens room.",review,nK74XYEJBa2Z5OLN5O6HYA,0,0,0,12
MXOdsPTLQPsQK9hUq01DWg,2011-01-25,7aCLrfSXrGKdsBb3Ri520A,4,"we went here for dinner and drinks, and it was awesome. the giant soft pretzels are amazing, buttery, and delicious and are served with a roasted pepper cheese sauce. they are awesome, but get them to share, the butteryness is rich! the prices are reasonable, and the patio is nice to sit out on! even better than the food, service, and prices is the music!! they play an awesome selection of music!!",review,6VGodLwjrYPQYq0qxfRyXw,0,0,0,12
QIHyWCBG3ftvXbGdHQKdHw,2012-12-29,Dv9iSQe9s_kn5uuhy0iM_w,1,"Not that any SBUX is worth going out of your way for, but this one is worth skipping. The service I've experienced each time I've been is pretty dang poor and the drinks always seem quite cold.",review,QiLOh5KHp81eiju-n-z1Ng,0,0,0,12
qNoNkF1yJctEs3t40VkX4w,2009-10-13,jWKbfXA2oxlgmZrW0VA02A,4,"Went there for Dinner on a Friday night and I have to say I'm impressed by the quality of the food and the reasonable prices.  There's a great deal of variety and some creative New Mexican dishes.  I'd go so far as to say this is the best New Mexican restaurant in the East Valley!  Its not super spicy like Los Dos but there's a lot more flavor and you'll still feel the burn.

Pro's:  The Food and Service
Con's:  Ambiance & decor could use a little jazzing up, location is not ideal",review,4-BhPJwJp6d-XMmo-w1FRw,1,1,1,12
_oQN89kF_d97-cWW0iO8_g,2012-02-17,wa_exNUrfZRlzk8xiqYDxA,2,"I read all the good reviews of this restaurant , and wanted to try it, as it's right up the street from where I live. I don't think I hit a bad night, it was slow, the service  was horrible, they confused our order with the table next to us.
 He  put  plates of food  down and walked off, the order had nothing to do with ours.
We tried to get his attention,gave up and took a bite.
OMG, it was AWFUL,fried fish that tasted so fishy that I couldn't eat it.
At that point, the table next to us realized it was their meal , and got up and walked out .
 Finally I got the waiters attention, he took the plates ,gave us the correct meal, and didn't offer to do anything about all of our time he had wasted, let alone the mistake. Our real meal was O.K., I tried the tamales, wasn't blown away,my boyfriend said his steak was so-so. I don't think I would come back again.",review,KpC10_UEJuga43WadHCmYw,0,1,0,12
NNGJQF3WeIHzGzweCpZ-VA,2010-08-16,ShPQNfKz9k9lZQRrotOKGA,5,"The food and service were both amazing. I've had the gyro pita, orzo and greek potatoes. All were fantastic. Try the gelato also. It's the best in town! The owners are very friendly and happy to speak with each customer.",review,7yqlOyMgwkBgq0O88a20FA,0,0,0,12
0ONypOKIhttBz9IJzBE8jg,2010-09-24,r36zYGVScZB1r49kqvllFw,5,"flemings is always top notch. we went for the thursday night wine tasting 20 wines for $25 introducing there new 100 wines by the glass. The selection was good from lite whites to deep reds a great way to sample a portion of there new wine list. then to top it off we received $25 gift cards for dinner. so we stayed and had the AZ resturant week pre fix dinner for $39 the food was wonderful. salads, soup lamb chops and filet. i guess to sum it up you can't go wrong with a meal from flemings. they also have a great happy hour.",review,mAWDlmTrBCbxZftZfdJf3w,1,1,0,12
uQyrVlJS4nh2Y3C0fCy3fw,2008-07-27,trBbDX9XPxqNjho0emZqSA,3,Probably one of the better gay bars in town.. friendly.. decent crowd.. reasonable prices.. after hopping from one to another this place was our favorite. Lots of furry muscle bears too! Nice!!,review,lPaYMDmJbAnv_3pmZH_inw,4,2,4,12
dzncF6n6MHJLXUo4_J6eig,2011-08-20,HOs-JvAydh1WF05wEO496g,4,"This dry-rub barbecue was delicious. The ""sassy"" barbecue sauce was meh, but the sweet was good enough to make up for it.",review,AK2Nt1PdjHlLVoEzF0FqpA,0,1,0,12
_w2wIsBh-1M1ZCed2KjLlw,2011-11-03,TrPutW46q_oVN6xScoZM7Q,4,"I have been coming here for the past 4 years; the pizza and food are great.  The service has been very good, some seasonal workers and some regulars.  I bring friends from out of town here for good pizza and wings.  I would recommend it any time.",review,Xo4i9b1ytYPa2hbNXP_mYQ,0,0,0,12
eTbtfgUtfewdncgVf2CbWw,2007-03-22,wAL9qe2PCJORCcAoCL7Gvw,5,"WOW this place is good!  SO good!  And not just yummy good, but intrinsically good.  Check out their amazing list of environmentally responsible business practices - http://essencebakery.com/essence_bakery_environmentally_friendly.shtml !  

That, and it's cute.  And it tastes Yummy!  And they are SO nice!  SOOO nice!  And their deserts are just disgustingly cute and beautiful and freaking good.  I almost bought the mini box of 4 cupcakes for just $3.50.  Bite sized so not too bad, but if I bought them today they'd be gone before I got home. 

I got their grilled cheese w/ mozzarella, basil and tomato on grilled buttery brioche bread with a light and tasty green salad on the side.  It will be hard to not come here every week.  I love that all the drinks are refillable - and it's up to you to refill them.  Coffee, tea or soda, just walk on up and fill your glass.  And I love that it's all so fresh and local!  

Important note - You order at the counter, they give you a number and bring out your food.  If you're paying w/ debit card, they will ask you if you want to include a tip.  That threw me.  I'd been in the place less than 2 minutes - how do I know if it's worth the tip - or how much of a tip it's worth??  Bring some cash or plan to deal w/ that question accordingly.",review,l53FUDHRHLg7BQ89KgAtxQ,5,5,0,12
MPsCdY0Bwv2G0JXtwvE_hw,2011-02-22,FBw_MLyO9eduoDfs-IbbMQ,1,"I was severely mislead by Frank A's, ""It's hot, but the food ain't bad."" review.  It was very cold and by far the worst food I've ever eaten.  You would have to drag me here in cuffs to get me to return.",review,lhf22sqBafQv6CXu2fCmvg,3,5,20,12
9mfec4ySQpW8doGs3FUP2Q,2008-02-24,9PxJFuuR8sy0keT4quZryw,5,"Our company held our fourth annual user conference here, and compared to our previous venues, this one was a smash hit in terms of facilities.  It compares particularly favorably with the doudy, sour old St. Francis in San Francisco, a venue I hope we never book again.

The standout quality of this place is the hustle and quality of the service.  Our opening night reception included an array of food service stations with different themes, including a noodle bar that was particuarly well done.  The food was all delicious but what really distinguished this event was the personable, attentive, extra-mile oriented staff.  They were reading the nametags of our 200 guests and calling people by name whenever possible and chatting us up in line to make sure we were all happy.

The event coordinators were all over the venue throughout the ensuing two days.  Where at the St. Francis we struggled with temperature and electrical problems and grumpy, uncooperative, disinterested staff, here at the Fairmont, the very few glitches drew aggressive responses by people who cared about our event.",review,r5uiIxwJ-I-oHBkNY2Ha3Q,7,7,2,12
ObYf1kZVWfL8NocxUwGJKg,2011-08-11,Z4NoiD7HK5QQs9e6E0lrqg,5,"Phenom. 
The food is always fresh and well seasoned. A good selection of Tequila. 
Every meal that I've had has been just fantastic. The carnitas and the fish taco's are very well prepared. It's fresh, the beans are fresh as is the rice. 
It averages about $10 a plate but worth it. This is how really good Mexican should be. 
The salsa bar is excellent: you have about 5 different types of salsa from which to choose. All freshly made. 
I can't say enough about the flavoring of the meats and fish. 
Decor is a somewhat minimalist/modern, probably to attract a happy hour crowd. They have TV's for your viewing pleasure. 
Service is friendly and quick. 
I've only been to the Chandler location but will start going to the one in Scottsdale. 
Good food. You won't be disappointed.",review,nyHh14Vb9S269-kGKaUelg,1,1,0,12
VVeogjZya58oiTxK7qUjAQ,2009-12-06,DtgJ5aFeUSk7bNGY408WPA,4,"Great Pizza! Great food! Great service! Still, this place isn't perfect....

BE PREPARED TO WAIT! Alright, most people seem to know this going in (we did too). However, when you arrive at 7:00pm, and they say you won't be seated until 11:30pm, that doesn't mean you can put your name in and show up at 11...which we almost found out the hard way: **At 10:00pm they will do one last head count. If you're not in the vicinity, soooorrrrry!** Luckily we were calling in every hour for updates (which they recommend, btw). At 9:40pm we called and got the news that we better be there for the last head count (information we probably could have used earlier), and had to hurry on back from our meanderings downtown. At 10:00pm we were deemed worthy to stay on the list and wait another 45 minutes or so.

Service: the hostess knows she holds all the cards--sort of like the lady at the cash register for the Soup Nazi. However, a smile was all it took to get one back from her for me. Still, I can see how others might misconstrue her attitude as something less than cordial. Our server was great though! Very helpful and fun. He was as excited to serve us as we were to eat there. Good stuff!

The pizza is indeed great! But after waiting 4 hours, I was expecting the heavens to part and birds to sing and the ground to shake. Nope. Just made-from-scratch, meticulously-thought-out, high-quality pizza. A light and airy, smoky crust, a decent sauce and fresh mozzarella formed the basis of the Sonny Boy and Wise Guy pizzas that we tried. The quality and tastiness of the toppings were also apparent. We were impressed. This was absolutely great pizza--one of the best we've ever had. ...I just don't know if I'll hurry back to Pizzeria Bianco to wait that long again.",review,UuwjD6MZf6Z6QlNphiXRjA,3,6,1,12
