business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
6oRAC4uyJCsJl1X0WZpVSA,2012-06-14,IESLBzqUCLdSzSqm0eCSxQ,4,love the gyro plate. Rice is so good and I also dig their candy selection :),review,0hT2KtfLiobPvh6cDC8JQg,0,1,0,2
eFA9dqXT5EA_TrMgbo03QQ,2011-07-13,CQYc8hgKxV4enApDkx0IhA,5,"first time my friend and I went there... it was delicious!  The food, garlic knots our favorite and of course the wine!  We will be going back ALOT!",review,6lg55RIP23VhjYEBXJ8Njw,0,0,0,2
puy0PzIcCgR3KWJI7llBFQ,2012-06-30,UTWI0z7nV5zNJLWnOz9Z5A,4,"Solid food, great device, and casual environment.  They will not leave you hungry.  Overall, it's really good.",review,PiDqfET_ZrDKJSLKe03O9A,0,0,0,2
YeDYa6tYL16CyqYvUVOtLw,2008-01-28,J2Ig5cV9fJU-KGewdzQXOA,3,"If I could give 4 stars for atmosphere and 3 stars for food I would.

With all the hype of getting a Margaritaville I guess was expecting a little more in the way of Margaritas and cheeseburgers. But I was underwhelmed with both. You can get a much better burger next door at Yardhouse and a much better selection of Margaritas from Salty Senorita. With that aside this place is quite the spectacle. It has 2 stories, a stage, fishing boat booths, and every other piece of decor that a Parrothead could love. TV's broadcast Jimmy himself rocking out and some odd montages of Parrothead outings. Live music is offered here several nights of the week and they offer 2-3 bar areas. If defiantly won't become part of the regular rotation but from time to time we might wonder in looking for our lost shaker of salt.",review,gTCM7qlVrwdml-hFB6aJqQ,0,2,1,2
d7_jkx0VPx3uHsUl18iHMQ,2009-06-16,xE2MKvzes5Twg-jfAe8s4Q,5,"Beer...or Yoga?

Located in a small center just east of Four Peaks Brewery in Tempe (a reasonable distance from the light rail on Apache), is an amazing, classy studio for the Mind-Body connection.

Mr. Mustachio had decided after doing a couple yoga classes with me at the ASU gym that he loved the stretch, so pursued a class for a semester at ASU this Spring and had the pleasure of practicing with Tish Hegel. After seeing his body transform to only 16.2% body fat, all his jeans get too big on him and fill out his American Apparel briefs nicely I was super jealous. He raved about his teacher and I could tell he had de-stressed a lot since he started the practice.

Luckily, she opened up a studio recently, and it simply goregous. The waiting area is filled with yoga material and a very calming space with a remodeled bathroom and dressing rooms to change if coming from work/school. Not at all cheesy like the SouthWest Inst with the way too many angels imagery (creepy!). But the gem is truly the practice space. Hardwood floors, high ceilings, a beautiful staircase, tasteful decorations and absolutely NO MIRRORS.  

That is right- the only person staring at my pudge rolls is my teacher and who-ever isn't focusing on their tree posture-not the entire class! It really relieves a lot of stress  and helps me concentrate on how a posture feels as opposed to just looks.

As for Tish Hegel, she is simply outstanding-she has so many credentials, you have to read her biography for yourself. She has been practicing for a loooong time, and her hands-on instruction and confident voice echoes in my ears even now (bring those shoulders down!). 

So far, I have done:  Ashtanga Inspired Flow (pretty intense, really hurt for 3 days, would recommend after getting into yoga for a while), Sivananda (ditto),  Focus Class (did a lot of bike riding and she focused on everybody's body issues and did the sequence right then and there for us and my lower back and knees felt amazing the day after) and this morning brought my friend to Kinetic Yoga: Morning Movement and Flow, which kicked our 6am asses a little bit but we both felt amazing afterwards!  She does tons of modifications, is always making sure we are okay, and is just super personable.

I did the huge package since I didn't renew my ASU gym membership for this summer, but you can do drop-in. 

Now for the cliched Yoga Review ending: 

NAMASTE!",review,mfvezpz6ohS0NQk3DZdvqQ,11,16,8,2
M3zLQRbSF_VcGukkzxXc4w,2010-06-15,1e_YRoF0lrA9-4tvdym_Sg,5,"Christy is an amazing cake artist.  She has an impressive portfolio as she has a flair for creativity.  Her cakes are amazing and are truly one-of-a-kind.  She also has several delicious cake flavors to choose from or she can create one for you.   She has made several cakes for our family and I have been impressed with everyone of them.  I was also excited to see her compete on TLC's Ultimate Cake Off show early this spring.  If you're looking for a sculpted cake or one that will be the center of attention at your next party, then I recommend you call Phoenix Cake Company.",review,_w_hrcZ-9uObIBepDmLJwg,0,0,0,2
qkbloHdDZuHf_0wTqUGPjQ,2012-06-08,mmAi-uXUcfWLnH8qK2gfug,5,"I have had a great experience every time I have been there.  The food is hard to beat and the service was pleasant.  

Portions are reasonable, not huge (I'm a big feller), and I was satified every time I ate there.  

Very pleasant environment, clean, spacious and calm.",review,ENJpS6i-s9hWiQg9ZGwevQ,0,0,0,2
35uDzLpJlbSztgkJLtg1kw,2007-10-14,jUlDw4GmEsdv8mHqJ3wFfQ,4,"I like coming here when I want to pretend to read and then do some grocery shopping.  I say pretend to read becase, invariably, I start eaves dropping on people seated near me.  Usually these people are either a) real estate professionals on a lunch meeting or b) families with small children who are saying ridiculous things.  I've also run in to a guy my friend used to date while he is on a date... that was pretty strange.  I like their salads, the breakfast sandwhich with feta, and the portobello sanwhich (on ciabatta, not the recommended bread).  I am in love with the sweet potato sandwhich, but it is huge.  I recommend ordering a half or sharing it... even then it is a lot of sandwhich.  A scone will fill you up for the entire morning and afternoon. 

My mom requests a trip to ""the place next to the cool bookstore""  whenever she comes to town.  (p.s.  the cool bookstore is Changing Hands... and I agree with my mom -- it is very cool.)",review,b60JsTGYbVqUGYbI81aOsw,1,0,1,2
V4wiGd78Si52Gys9gmoZCg,2010-11-22,WB_tV05UYyBO_EC0oTIXCw,2,"Meh....decent Filibertos knockoff but the place feels like a major health hazard considering how new it is.

Just think Filibertos with less quality control and smaller portions.",review,OPStKHloEOVxcBtFgkzh2A,0,0,0,2
L9UYbtAUOcfTgZFimehlXw,2010-04-12,Z9XN4EZeGLnlMmuMvo_i8A,5,"Man, do I LOVE a restaurant with REALLY GOOD food and friendly service! Liberty Market is definitely that! 

Funny thing is that I was originally going to eat at Joe's Farm Grill, but ended up here (after a search here on YELP).

Nice laid back decor too.

You wait in line to place your order, pay, and they give you a stand with a number on it (like at Sizzler), then someone brings your order.

I like places that spend the time to make their own salad dressings and take care with creating a delicious salad. The Italia was DELICIOUS and a perfect size! The homemade Minestrone soup was loaded with fresh ingredients and was REALLY fantastic too!

I forgot to try one of their desserts...the last Red Velvet cupcake was ALMOST snatched up by another customer, but the Food Server was so kind to offer to get it to me (maybe I had a look of panic on my face??)...WOW!! This service is rare to find!

The restrooms are quite amusing! Saw a similar set-up in NYC. Each toilet/water-closet is individual...no stalls. They were VERY CLEAN too (ok, I was seriously apprehensive that it might smell like a men's restroom, since it was all unisex...no worries!!!!)

I can't wait to visit here again...but, after I check out their other place across the street: Joe's Real BBQ. YUM!",review,CP-IE-zyc2Mv3jlaceElVQ,0,3,2,2
