business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
supigcPNO9IKo6olaTNV-g,2008-10-12,HXP_0Ul-FCmA4f-k9CqvaQ,3,"We went here on a Saturday afternoon and this place was incredibly empty.  They had brunch specials going on, including $2 bloody mary's and mimosas, but we were more in the mood for lunch.  Except for the bloody mary, I had to try one.  It came out in a high-ball-sized glass.  Boo!  But it was really tasty. Yay!  The hubby remembered a sign outside the restaurant a few weeks back that said they had Arrogant Bastard, and he got a 22 oz bottle for $4.75.  Hey, that's not fair!!

Next up: the wings.  We were a bit hesitant to order them when the waitress informed us that they are ""seasoned"" but not sauced, so they can't be ordered hot.  We did ask for them crispy though, and the waitress even asked the cooks to throw them back in for a few minutes when they came out not visibly crispy.  These non-traditional wings were actually pretty damn good.  The seasoning was a little spicy and salty with just a hint of sweet.  If I were in the mood for the tang and kick of Frank's Hot Sauce, these wouldn't cut it, but otherwise they were good enough to go back again for.

My entree was the Tilapia salad, and I was a bit disappointed.  The fish was a bit dry and uninspired. And the greens underneath were overdressed and wilted.  I ate the greens around the fish and picked out the almonds and Mandarin oranges, but I had to leave the mush hiding underneath the fish.

It wasn't bad enough to say I wouldn't go back, but I won't be anxiously awaiting my next trip.",review,SBbftLzfYYKItOMFwOTIJg,3,4,2,16
Pr9rQKypHgC_J1AfufxzIw,2008-12-28,vUuFuf4LYxfqbZH3lYxJfw,4,"They must have renovated this place in the last year. It is now spacious and airy and there is no longer the dreaded ""hover over a table to get a seat"" necessity.  It now reminds me much more of the dreaded ""Panera Bread"" chain in California, but the food is still much better and has much less of a ""mass produced"" feeling and taste.

The service (management, staff etc) were extremely attentive and responsive to requests as well as keeping the place extremely well clean and cleared.

I love carbs...Carbs with carbs and a side of carbs.  They serve warm syrup with their pancakes (yum!) and their bread is just amazing.  

The ""side of pancakes"" is plenty big for a meal and they are always consistent, fluffy, and tasty.  

They offer both a dark roast and a house roast for coffee and all the powdery loveliness (cinnamon, nutmeg, cocoa) to top it off just right.

Today, before returning to the land of freeways and smog and eternal sunshine(well, the other land of that anyway) we enjoyed their peppermint hot chocolate. I would highly recommend that you run on it and have this frothy goodness before the holiday season ends!",review,iFa0SLpNeLbx6aux65mNbQ,0,1,0,16
tA2DT7CGQPzgA6tTcTkXDw,2009-09-02,VyX6x7wnThr9g9Z6VBDIgA,2,"I have to add to Andrew's review.....

I just can't believe the things that happened!!

Yes the app was good.  The entree was good too, but there were bites of just bread with no chicken in the panini.  It definitely would have been better with more chicken!

But the girl working here is one of the worst waitress/bartender/hostesses EVER!

When we walked in, she didn't even sit us.  We stood there forever waiting until she finally told us to seat ourselves.  We went outside since there was nothing left inside.  It was too hot outside so we came back in and figured we'd sit at the bar.  Luckily a nice guy noticed us looking around and let us sit at the end of his table that he moved apart since his whole party didn't show up for dinner.

I was so excited when I saw they had cider on their menu!  And not just one, but two that I like!  Wyder's Pear Cider and Strongbow!!  
I ordered a Wyder's.  After I finished it and asked for another, she said they were out of them.  Okay, so I ordered a strongbow.  She came back and poured it into a glass for me.  When I took a drink it was disgusting!!  It was Boddington's!!!!  When I finally got her attention away from flirting with a man sitting at the bar to ask her for the correct drink, she told me they were out of Strongbow too!  How are you out of both drinks??  You're a restaurant.  Shouldn't it be stocked?  You're right across from a BevMo for god's sake!

When we ordered our food, he ordered the app.  Then I ordered my entree and she walked away!  She didn't even get his order!!!!  We figured it was probably for the best.  We'd split the app and the entree and eat less.  Stupid of the waitress to lose money that way, but whatever.

When she brought my food, she didn't bring the correct things.  How hard is it to remember?  She had maybe 4 tables to take care of!  Maybe if she stopped texting while she's behind the bar on her cell phone or if she'd stop having a conversation with the guy at the bar, maybe she could have done her job a little better.",review,UL9chyH0a4Pj8J_9M6WSpA,1,2,2,16
Xq9tkiHhyN_aBFswFeGLvA,2011-06-24,QqUj8brMiWkMicmlWtpPrw,4,"Went back to AB a few weekends ago, again for brunch, with a large group.  I was surprised to see that, although they advertise themselves as being a brunch place on the weekends, they have pared their menu down to basically 4 items.  The people that I invited that had never been to AB before were expecting more of a variety in brunch items since I'd told them that they had great brunch, but their concerns were quelled with a few bloody Marys and some good (if not diverse) food.  I had the egg sandwich sans bacon again (excellent again) and Sweet Pea and I split the french toast as well.  We'd only had a small sample of the french toast at the opening, so we didn't realize that it comes with this whole jar of cream and berries, in addition to the syrup.  If you come here for brunch and like french toast, you have to try it.  It's the best french toast I've ever had, and many at our table agreed.  The secret is that they bread it in cornflakes.  Yum.  And, the bloody Marys are in the excellent range, I'd say just below the phenomenal ones at Dick's/Rokerij.  The service was also friendly and quick.",review,GVH_iuoPc0aP3ZNYlWuKag,1,1,1,16
E8z9E0aFDYwC7KQuEU3GYA,2009-03-09,Y8GAudCnbK-05qkFzLsv0Q,4,"Had dinner and brunch, not on the same day...the dinner was good, although I thought the mandala masala could have used more flavor.  Brunch was great, tried 2 different tofu scrambles and both were very good.  Service is...let's say uninterested -- it's hard to be burdened with angst and chipper.",review,0NckJhx0qXykvvhsm-p7MA,1,1,0,16
F-ykHfGY9lWr12OJ_Ofy7A,2012-03-14,ty51pvsTv3KxBaeHFWFZrw,3,"Hit or miss food. I ordered the meat plate with corned beef, zuch and asparagus for the sides. Corned beef was WAY too salty, and same thin style you get on a sandwich. I sent it back for a chicken breast bone in, which was the driest chicken I have ever had. The side veggies were good (perfectly grilled no butter), and accompanied by garlic bread. I think this place has potential but I ordered wrong. I sat at the bar and service was mediocre. Price was pretty low though. Good place to watch the game.",review,DowPyTFtqen32BuOmzuBXg,0,0,0,16
uxoibUaXA-lRXM37ZV8Bsg,2008-12-20,OUhKpg-1LG7bpyxHLtbJDQ,1,"Absolutely horrendous.  This post office will lose your mail (repeatedly), laugh about it to your face, lie about it, blow it off, make it seem like it's your fault and make you wish you had sent it UPS.",review,VKiWDL608wBRQtk05ts59g,0,3,1,16
ht17atGW3tP8dFeiJkXI_g,2012-12-29,E7R_HyDkf4r0zVEuWxQl7A,3,"I met up with a few ladies here for drinks a few weeks back at the suggestion of someone else. We didn't end up playing pool, just enjoyed our drinks at the bar before moving over to a table. We were definitely over dressed and probably out of place, but it was a chill place to let loose. Drinks were okay, food was nothing outstanding, prices were to be expected.",review,6OWHDbEq23f24Vki_veHBA,0,0,0,16
HvfefhU4b38wcSulkBzA1A,2012-11-05,a5WztkUFN4onrcG1NMoYuQ,5,The praise and worship with Pastor BJ just sets up a God Filled service with the charismatic and awesome Pastor Maiden ... Going the Past 18 months has made our Marriage Stronger and Faith Magical,review,hLi9rdbx4cXBklc4osQEJA,0,0,0,16
E4b5OC_6mZ0V7B6Nyjncsg,2012-01-13,VdD-2K_izVXf9nd912TkXg,2,"My girlfriend liked this place more than I did. It may be that I'm spoiled by eating asian food in the Bay Area, but this place just didn't cut it. Unfortunately we both got red curry based dishes, so my experience was fairly limited... I got Duck w/red curry, and was not very impressed at all. The duck was tasty, but the curry was VERY bland. Honestly had I not been told it was curry, I wouldn't really have identified it as curry. The duck came with some plain steamed vegetables on the side, which as the meal went on, served to further water down my already bland curry sauce as the veggie water moved around on the plate. In addition to the curry lacking flavor, the vegetables really needed a boost as well. They should have been stir fried, or been served with a sauce of some sort. 

The service was OK, but not great. There was only one other table in there, and the waitress seemed to forget things, and when we asked her about the meals, I felt like she was giving us canned answers of ""everything is good, just order something so I can go home"". Admittedly it was about 30 or 45 minutes before they closed, so that may have had something to do with it. 

It wasn't a BAD meal by any means. It accomplished the goal of providing nourishment, and was better than bringing mickey D's back to the hotel room, but I won't be going back. The yelp definition of 2 stars is ""Meh. I've experienced better"", and I think that description fits my meal perfectly.",review,-V3CXSxnUzjkLVqi1xGrkA,0,0,0,16
