business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
_1QQZuf4zZOyFCvXc0o6Vg,2010-05-27,G-WvGaISbqqaMHlNnByodA,5,"Rosie, Dakota, and I LOVE Chaparral Dog Park!!! It's very convenient and surrounded by a lot of paths, a desert xeriscape, baseball fields, ballparks, and a lake with ducks.

The Scottsdale Park and Rec Dept. does a wonderful job of keeping the park clean and shaded.  You can find trash cans and poopy-pick up mitts located all over the park and paths.

The fenced in area is huge to let the dogs run, play, and sniff!",review,uZetl9T0NcROGOyFfughhg,1,2,0,3
IJ0o6b8bJFAbG6MjGfBebQ,2010-09-05,Dx9sfFU6Zn0GYOckijom-g,1,"U can go there n check the car out. If u wanna buy 1 there? That's wrong move! If u even want a car service from there? U made a biggest mistake of ur life!! I had 1 time asked my girlfriend to take my car there for an oil service, guess what? They ripped my girlfriend off by lying how bad my car is now. If without fixing the problem. Might bring some serious accident. Then she did what they said. 4 brand new tires, timing belt, 4 new brake pads. U know why's the worst? All of those above I had just changed 2 months before!!! What a trashy dealer is that? People, better off go somewhere!",review,zRlQEDYd_HKp0VS3hnAffA,0,1,1,3
e0vubCKi8KD8zC2C6FdbuQ,2012-04-12,7uzj6rJ71toRmdsXyo2suA,4,"my son really enjoys islands, great food, casual kid freindly atmoshpere we go here quite a lot and seem to keep coming back",review,wv5-4IPtpVA8wdqXu-Onpw,0,1,0,3
P5uC-zfGG6yqoQDUyqyAvg,2010-02-05,rghv_qgXpluzDE9qn8CNrw,4,"It is romantic here even if you are with just friends. The waitress kneels at the couch to speak with you, pour your wine, bring your check...I love that...its so 5 star and respectful. Our waitress was so friendly and I was on cloud 9 because the whole ambience made my evening so nice. I love the darkness of it, its all so exotic and relaxing there especially with all the coves and different areas to be seated. Apparently you have to put your name down if you want a table for certain as it seems to be packed anytime I have been there. We needed one more bar stool-we had no reservation and the waiter actually went ""out to the storage"" to get us one. Impressive!",review,nM3vfxr6fcnN_nXdzwbVCw,2,2,1,3
8ZwO9VuLDWJOXmtAdc7LXQ,2010-10-31,bxPZPvBJp5HwyKVHhcUMLQ,4,"Great hotel in Central Phoenix for a stay-cation, but not necessarily a place to stay out of town and without a car. Not much around the area, and unless you're familiar with downtown, I would rather have a guest stay in Old Town Scottsdale, etc. BUT if you do stay here, it's awesome. Great boutique rooms. Awesome pool that's happening in the summer. A GREAT rooftop patio bar, and a very very busy lobby with Gallo Blanco attached. A great place to stay, but have a car!",review,qLCpuCWCyPb4G2vN-WZz-Q,0,0,0,3
LzpR_jE6VIutJ08s2cdRrw,2011-02-19,WqLc0KSfMHGoWNtvPque5w,4,"OK, Sweet Pea and I love us some Coup, and it's not just because we've been coming here for years- since I lived across the street and could see the restaurant from my window- or because we got engaged here (which was incredible.)  It's because the food never disappoints.  You can go to restaurants and have varying experiences from the best meal of your life to terrible, but Coup is not the place for that.  It's consistent.  And consistent can be good, or bad.
As consistently good as the food is, the service is likewise consistently slow (albeit friendly).  We went here for Valentine's day which we've been several times and I highly recommend.  It's romantic without being showy.  They have a special Valentine's Day set menu of 4 courses which is always interesting and good.  And, if you go on the day before Valentine's Day, they still have the menu, but it's cheaper.  Damn those greeting card ""holidays"".  The menu is also consistent.  The outstanding things are the brie brulee which is an absolute must-try as an appetizer, and the lamb shank.  Everything else is solidly good without being great.  The desserts are exceptional.  I like the BYOB aspect of the restaurant, although, they do charge you a lot for ""corking fees"", which amount to just charging you for nothing since they have a corkscrew sitting on the table and you are in charge of opening your own bottle.
Coup, I love you.  You get 5 stars if you vary your menu a little, please, please, please get more vegetarian (if any vegetarian) options, and improve your service.",review,GVH_iuoPc0aP3ZNYlWuKag,0,0,0,3
1DjRf3AdYpdlC1Df9KD6rA,2010-08-15,28guWjT8KRZKvMZkltdzew,4,"My husband and I went here on a Saturday night for dinner because we had a restaurant.com gift certificate. Yes, it's in the Sheraton, and yes it's near the airport with not much else around, but I have to say- we were both impressed. 

We started with the Gambas al Fuego, which were deliciously spicy (although I thought that $10 for four shrimp was a bit excessive, no matter how tasty they were). We both had house salads with blue cheese dressing- I think you can tell a lot about the quality of a place by their salads. They used fresh field greens, the tomatoes were perfect and sweet, and even the thinly sliced onions were sweet and delicious. The blue cheese dressing was fantastic, and had actual chunks of blue cheese. I was impressed, for a hotel restaurant. For our entrees, I had the hickory smoked baby back ribs (good, but not phenomenal) and husband ordered the chorizo chicken- I am so glad he shared a bite with me, because it was awesome. I was really wishing I'd gotten that instead of the ribs. Oh, and I especially wanted to mention the asparagus that came with my ribs- tender, cooked just right, and flavorful. This place uses quality ingredients.

If it wasn't so out of the way, we would definitely come by regularly. My husband was especially enticed by the prime rib melt sandwich, so I think we'll be back during lunch in the near future. 

The only reason I'm not giving 5 stars was that the atmosphere was pretty dead. Which I suppose is understandable, given that it's inside the Sheraton. The decor was nice though. They should have a free standing restaurant in an area with more traffic- this place would be a hit.",review,4B6aJJTELjivUXrL_LTlqQ,0,1,0,3
NKSA0em3dHSGTyo6Eu-Waw,2010-05-26,b6hHEpYexHQ6LNhDLJ8Efw,3,"Service was faster than some of the other (but better) Indian restaurants I have been to in the area. The food was so-so. Nothing special. I enjoy spicy Indian food, but the ""hot"" was not. The only reason we ate there was the buy one get one free in the Phoenix area coupon book... no that, was a good value.",review,YPk47NcyWSkk-541OxyzMQ,0,0,0,3
HGOsJ1-GXCk5_8RmwKxomA,2009-06-14,RSwZ_b5xV9ovGXTX3mux_w,2,"eewh! yuck and wtf!?

This Barnes & Noble Book Store sucks for sitting back, relaxing and trying to read. I know it is not a library, and I don't expect it to be. But, come on - you can at least have some sense of trying to keep the noise level down and have some cozy seating. 

And... Yikes! The people here are gross. They had some couch-chairs to lounge in and they were - in all of their grossness. And they were reading magazines of all things. WTF buy it and go home and let your kids do kart wheels there. EEWH!

Then, those of us who actually purchased books and were trying to peacefully read them were in the cafe' - sitting on their dirty wooden benches - where I guess the servers there think that part of theirs jobs in serving coffee is to do a drum solo every time they empty the used coffee grinds into the trash can - which was about every 5 minutes. Yeesh! Luckily, I had my iPod. It was blasting and I still could hear them banging away. It was not a very cleanly area either. 

I was going to ask if they had wifi but I just high-tailed it out of there instead. This place is small too and their book selection is limited.

I have been looking for a place to go to read, work and drink some coffee in my area (Arrowhead) and this one is definitely crossed off of my list. 

Come here to try and find a book but don't come expecting to kick back and enjoy your novel or what have you. If you like people watching though, this may be your place. There are all kinds here.

PS: and I left my fav coffee mug at this crappy place - like I will go back and get it. I think I would burn it first - bummer!",review,nZ9XFVETN4hxdK4qPb-T3Q,4,5,8,3
UmhTiNOKareQDP7D9aAnKw,2012-09-23,csHak1d1uCU4oItf8d5MBw,5,"Great experience from start to finish.  Host (who was the owner) seated us at a table with a view.  Was given house made foccacia bread and olive oil.  Was awesome.  Some of the best bread I've ever had before a meal.  The olive oil was seasoned perfectly too.  My grandma got the burger and I got the pesto penne primavera.  The pasta came with shrimp, squash, and some other vegetables.  I love pesto, so this hit the spot.  Good serving size, but not too much.  The food tasted fresh.  They make their own pasta, which was delicious.  The burger was huge.  Looked like you get your moneys worth.  The ice tea was even good.  The place was clean and sleek.  They played good music and the service was perfect.  It has been a while since I had such a good overall experience with no complaints.  I will be coming back.  The host, who we later found out was the owner, was working that night and asked us how we liked everything.  I've said it before, but that is a rare and good touch for any restaurant.  Well done.",review,XqU1PB0XWjcr3sUyZZGaWQ,0,1,0,3
