business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,bucket
O510Re68mOy9dU490JTKCg,2010-05-03,j4SIzrIy0WrmW4yr4--Khg,5,"okay this is the best place EVER! i grew up shopping at the one in los gatos, and the one in Oakville. i was shock when i saw the best store in the world in Scottsdale and then not surprised at all. the have all the good stuff. from cheese down to wine. i can't tell you how happy i am that this store is here in Arizona. now if we could just get dean and deluca!",review,u1KWcbPMvXFEEYkZZ0Yktg,0,0,0,17
AGar9KVq_W7YcF76avbDTw,2012-10-16,gNm48xplqt42p-NvCkzUBg,4,"Very clean and well thought out floor plans, nice to have a friendly staff with smiling faces. Best Target I have been to in a while.",review,370JyOQfFcPSB9_jk641gA,0,0,0,17
o5x6DF0KK1OBsiUOx2gavg,2010-02-04,IRGqHYbK5AOEv5MNYMz7cQ,4,"This would most certainly be ""my"" coffee shop if I hadn't already established myself as a regular at another local shop. This brand-new, independent coffee shop has spent the money to look really nice (it even has a fountain inside!).

But what money can't buy is community and unfortunately this shop doesn't seem to have much of that. Granted, building community takes time and/or energy. For their sake, I really really hope it works out in the long-run.",review,xw77viWz_BbmyntxoBVH4A,0,0,0,17
ImghNwml8N-ncAqhXe00hg,2012-09-20,gLHPqclZG51HH9EGzOFjxQ,4,"Great prices, great food. The staff is very friendly... I'll definitely be coming back here for lunch on a more regular basis. I had the kung pao, and the portions were incredible for the $5 I paid. 

Not mind blowing, but better than most Chinese places I've been to in the Valley.",review,aLTl_OkLo0BFRxdz1n6sYA,0,1,0,17
yGmdo1ENajB98iryHGoWFw,2011-04-12,cALYebKb5hygdKHqlQJu2Q,4,This is a very interesting place.  Don't go here thinking it will be classy.,review,thlVIc8s6ZCP37UGMf3yDA,0,0,0,17
0BpMvu5B9fY-KEbOuxLtFQ,2011-04-05,Fzn7pH4L44WChbaMYaZmxQ,3,"Absolutely the best sushi in the valley, hands down.  The fish is fresh and their spicy tuna is like no other.  However, the service is extremely slow. We once waited 75 minutes to get our lunch and the restaurant wasn't even full.  Can't say much about the cooked food though, but the sushi is amazing.",review,rz5kClFIidz_-sfJm4V7MA,0,0,0,17
87EXGxQk0nrM41NCfB1HTQ,2011-06-19,XGZzqC_pPOwqO5QZhHdBNw,2,"I'd love to give these guys a better review, because they were very friendly and professional.  However, I was very dissapointed with the service I received.  I'll type the one sarcastic comment that I can't get out of my head and then I'll get to the more substantial feedback.  I thought a detail was supposed to be a little more DETAILED.

Here are the positives, because I want to give credit where credit is due.  The guys come to you and are very polite.  They were a little delayed, but called to let me know which I appreciated.  Also, they do a great job at steam cleaning the carpets and the exterior wax job was awesome.

On to the negatives.  When I came out to see the work they did, I immediately noticed several smudges in the interior which they cleaned after I pointed them out.  Also, I noticed a scratch on the passenger side leather seat and a hole punched in the carpet near the pedals.  Anyone who knows me knows that I am a DETAIL oriented person.  Those defects were not present in my car prior to this job.  To add to this bit of a let-down, a day later my boyfriend and I noticed that they didn't even touch my trunk!  They didn't even bother to vacuum it out!

When you advertise on your website ""showroom quality,"" I expect showroom quality.  Overall review: good job on the exterior, attention to detail in the interior was very poor.  I am really dissapointed that the attention to detail just wasn't there.  I was expecting so much more from a detail job.",review,XYVfcuxJ4x805zIWvJ17MA,0,1,0,17
EXmWz2eaKTGNIf3FJUlVZA,2011-05-11,PE4ueS5NlXcBw4Ixb8G0hA,5,"I am a way more frequent visitor of the bell rd location, but sometimes I have to travel downtown for work. When I do, I make my route pass by this place because I have to have dutch bros.  The guys at the bell location are pretty familiar with me by now but these guys still treat you as if you are there best customer. And it's the best coffee I've ever had.",review,Mex8qXT7nR89uTKX_qtgSA,0,0,0,17
4EeLblEpJc2VeBowa94YPQ,2008-03-28,RxwjDwQsSRE7flP6N4L4tA,5,"I come here probably at least once a week. The prices are right, there's a good variety of ""ethnic"" food, the cashiers are quick and friendly, and they're just helpful. I locked myself out of my car when having a space-cadet moment and they let me use their phone to call AAA to bail me out. 

Fresh flowers + great selection of wine and cheese + all the essentials 

They deal is that they cut out the middle man to get great prices for quality products and they don't have sales because they always sell their products at the best price possible. =) GO TJ'S!",review,IE_nJq65Qpso5fN4tG9zjQ,2,3,0,17
Exx5ffvnmk4MrTyCkPRuug,2012-07-24,2YfYYOjwd_yOHxEuv-9Sqg,3,"Other then the chips and salsa (5 stars for salsa) the food is good, but not so much that I go out of my way to eat there. The fajitas are delish, with mushrooms and the meat always tender, but the price makes me cringe. At over $20 there are so many other places I rather eat. I usually opt for a cheese crisp with green onions and green chilies and a side of guacamole (which is always yummy but pricey) and I still pay for all that $15 plus what ever we are drinking.... I love the overly rustic atmosphere, but it really could use some updating and maybe a good scrub.... Some of the servers are not the friendliest, but these are mostly the family that work there and have been there forever, so don't take it personally....
But overall it is a Scottsdale landmark that is fun to bring out of towers to and the food is overall good.",review,BtQVxFotHFK3T2FtIrBWmg,1,1,0,17
D0K0F0RREGO8LeW16IlZlQ,2012-02-28,3_rbagmhkqp4mPJiwoMlmw,5,Love Krista!,review,o7sNqbEsMrztrVV_3RU4Hw,0,2,0,17
OFiQ34TNKEE5a00Vd8Kwsg,2008-11-03,N9lNmpiOD0bQQTDUvPAMew,2,"My first visit was roughly two weeks ago when I got a Mediterranean pizza over lunch.  Service was friendly and prompt and the whole meal cost ~$4.

Today, I stood around waiting for help for about 5 minutes without anyone so much as saying 'hi.'  One employee looked at me several times but ultimately went back to stocking shelves each time.  I could see people in the back and the general manager talking on his cell phone.  I decided to ultimately leave rather than waste any more time.  Disappointing at best.",review,EO5Q9yRT7LP00iQYpSNuhw,0,0,0,17
qd1ajiZRCwqEQJqCgoN1wg,2009-04-29,zykk2GqMA_QHVz6lvtQ9Xg,2,"Wed-Sat, sit at the bar and ask for bartender JOY. She's a GAS!
Great spot for a late-afternoon glass of wine with an appetizer. Mostly poor execution from kitchen, excellent service.

--hummus appetizer with sample of olives is great choice
--crispy plantains with pepper are tasty and fun, crab dipping sauce, not enough crab
--tuna salad with arugula, uninteresting
--side salad for ciabatta ""sandwich"" typical Dole bag mix (first visit) was WILTED and nasty. Shame!
--chicken salad with dried tomatoes and goat cheese; way too much cheese

Now, to Joy. She's a keeper. First visit, we struggled with the proper preparation of a Sapphire martini, but it was primarily the fault of our server's communication skills. Working with machine-made ice (you know, the stuff with all the flecks and shards that water down a proper martini), she primed the ice with a squeeze of lemon, drained, then prepped the glass with vermouth, in and out, then pour the STIRRED Sapphire in, drop twist! Congrats, my lady.

If you can get past the chick-chosen wallpaper (wrong) and perfect-sphere fake tabletop plants from restoration, the different-height tables mix up the room just right and make it feels shabby chic without the white.

Say hi to Joy. =)",review,hDlSSyDreM9xY4yQWPm54w,1,1,0,17
